eei_id,exon1,exon2,p_value,chi2_statistic,odds_ratio,cachexic_with_eei,cachexic_without_eei,control_with_eei,control_without_eei,total_samples,corrected_p,significant
ENSMUSE00000294089_ENSMUSE00001303451,ENSMUSE00000294089,ENSMUSE00001303451,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000294058_ENSMUSE00000634404,ENSMUSE00000294058,ENSMUSE00000634404,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000294058_ENSMUSE00000634402,ENSMUSE00000294058,ENSMUSE00000634402,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000294058_ENSMUSE00001303451,ENSMUSE00000294058,ENSMUSE00001303451,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000143881_ENSMUSE00000634404,ENSMUSE00000143881,ENSMUSE00000634404,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000143881_ENSMUSE00000634402,ENSMUSE00000143881,ENSMUSE00000634402,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000143881_ENSMUSE00001303451,ENSMUSE00000143881,ENSMUSE00001303451,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000384199_ENSMUSE00000244545,ENSMUSE00000384199,ENSMUSE00000244545,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000384199_ENSMUSE00000529791,ENSMUSE00000384199,ENSMUSE00000529791,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000384199_ENSMUSE00000529790,ENSMUSE00000384199,ENSMUSE00000529790,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000384199_ENSMUSE00000221577,ENSMUSE00000384199,ENSMUSE00000221577,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000148094_ENSMUSE00000244545,ENSMUSE00000148094,ENSMUSE00000244545,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000148094_ENSMUSE00000529791,ENSMUSE00000148094,ENSMUSE00000529791,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000148094_ENSMUSE00000529790,ENSMUSE00000148094,ENSMUSE00000529790,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000148094_ENSMUSE00000221577,ENSMUSE00000148094,ENSMUSE00000221577,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000148096_ENSMUSE00000244545,ENSMUSE00000148096,ENSMUSE00000244545,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000148096_ENSMUSE00000529791,ENSMUSE00000148096,ENSMUSE00000529791,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000148096_ENSMUSE00000529790,ENSMUSE00000148096,ENSMUSE00000529790,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000148096_ENSMUSE00000221577,ENSMUSE00000148096,ENSMUSE00000221577,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000668948_ENSMUSE00000244545,ENSMUSE00000668948,ENSMUSE00000244545,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000668948_ENSMUSE00000529791,ENSMUSE00000668948,ENSMUSE00000529791,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000668948_ENSMUSE00000529790,ENSMUSE00000668948,ENSMUSE00000529790,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000668948_ENSMUSE00000221577,ENSMUSE00000668948,ENSMUSE00000221577,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001230569_ENSMUSE00000184396,ENSMUSE00001230569,ENSMUSE00000184396,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00001230569_ENSMUSE00000184403,ENSMUSE00001230569,ENSMUSE00000184403,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00001230569_ENSMUSE00001293503,ENSMUSE00001230569,ENSMUSE00001293503,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00001230569_ENSMUSE00000184392,ENSMUSE00001230569,ENSMUSE00000184392,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00001230569_ENSMUSE00000184398,ENSMUSE00001230569,ENSMUSE00000184398,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00001230569_ENSMUSE00000155614,ENSMUSE00001230569,ENSMUSE00000155614,0.24990760179072924,1.3238201530612246,0.16666666666666666,1,8,6,8,23,0.9724198373404308,False
ENSMUSE00001230569_ENSMUSE00000440667,ENSMUSE00001230569,ENSMUSE00000440667,0.24990760179072924,1.3238201530612246,0.16666666666666666,1,8,6,8,23,0.9724198373404308,False
ENSMUSE00001016812_ENSMUSE00000155626,ENSMUSE00001016812,ENSMUSE00000155626,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00001016812_ENSMUSE00000155614,ENSMUSE00001016812,ENSMUSE00000155614,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00000184396_ENSMUSE00000155614,ENSMUSE00000184396,ENSMUSE00000155614,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000184396_ENSMUSE00000440667,ENSMUSE00000184396,ENSMUSE00000440667,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000184399_ENSMUSE00000155614,ENSMUSE00000184399,ENSMUSE00000155614,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000184399_ENSMUSE00000440667,ENSMUSE00000184399,ENSMUSE00000440667,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000184403_ENSMUSE00000155614,ENSMUSE00000184403,ENSMUSE00000155614,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000184403_ENSMUSE00000440667,ENSMUSE00000184403,ENSMUSE00000440667,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000524012_ENSMUSE00000155614,ENSMUSE00000524012,ENSMUSE00000155614,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000524012_ENSMUSE00000440667,ENSMUSE00000524012,ENSMUSE00000440667,0.5734710674686001,0.31690917107583777,3.0,3,6,2,12,23,1.0,False
ENSMUSE00000188522_ENSMUSE00001265373,ENSMUSE00000188522,ENSMUSE00001265373,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000188522_ENSMUSE00001220342,ENSMUSE00000188522,ENSMUSE00001220342,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000188522_ENSMUSE00000635517,ENSMUSE00000188522,ENSMUSE00000635517,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000126308_ENSMUSE00000448250,ENSMUSE00000126308,ENSMUSE00000448250,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00000126308_ENSMUSE00001007054,ENSMUSE00000126308,ENSMUSE00001007054,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00000126308_ENSMUSE00001250378,ENSMUSE00000126308,ENSMUSE00001250378,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00000126308_ENSMUSE00000448219,ENSMUSE00000126308,ENSMUSE00000448219,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00000126308_ENSMUSE00000483639,ENSMUSE00000126308,ENSMUSE00000483639,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00000126308_ENSMUSE00000448207,ENSMUSE00000126308,ENSMUSE00000448207,1.0,0.0,1.7142857142857142,2,7,2,12,23,1.0,False
ENSMUSE00000214986_ENSMUSE00000124726,ENSMUSE00000214986,ENSMUSE00000124726,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214986_ENSMUSE00001250796,ENSMUSE00000214986,ENSMUSE00001250796,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214986_ENSMUSE00000124728,ENSMUSE00000214986,ENSMUSE00000124728,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214986_ENSMUSE00000124725,ENSMUSE00000214986,ENSMUSE00000124725,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214986_ENSMUSE00000124730,ENSMUSE00000214986,ENSMUSE00000124730,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214982_ENSMUSE00000124726,ENSMUSE00000214982,ENSMUSE00000124726,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214982_ENSMUSE00001250796,ENSMUSE00000214982,ENSMUSE00001250796,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214982_ENSMUSE00000124728,ENSMUSE00000214982,ENSMUSE00000124728,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214982_ENSMUSE00000124725,ENSMUSE00000214982,ENSMUSE00000124725,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214982_ENSMUSE00000124730,ENSMUSE00000214982,ENSMUSE00000124730,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214985_ENSMUSE00000124726,ENSMUSE00000214985,ENSMUSE00000124726,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214985_ENSMUSE00001250796,ENSMUSE00000214985,ENSMUSE00001250796,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214985_ENSMUSE00000124728,ENSMUSE00000214985,ENSMUSE00000124728,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214985_ENSMUSE00000124725,ENSMUSE00000214985,ENSMUSE00000124725,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214985_ENSMUSE00000124730,ENSMUSE00000214985,ENSMUSE00000124730,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214984_ENSMUSE00000124726,ENSMUSE00000214984,ENSMUSE00000124726,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214984_ENSMUSE00001250796,ENSMUSE00000214984,ENSMUSE00001250796,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214984_ENSMUSE00000124728,ENSMUSE00000214984,ENSMUSE00000124728,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214984_ENSMUSE00000124725,ENSMUSE00000214984,ENSMUSE00000124725,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214984_ENSMUSE00000124730,ENSMUSE00000214984,ENSMUSE00000124730,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214988_ENSMUSE00000124726,ENSMUSE00000214988,ENSMUSE00000124726,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214988_ENSMUSE00001250796,ENSMUSE00000214988,ENSMUSE00001250796,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214988_ENSMUSE00000124728,ENSMUSE00000214988,ENSMUSE00000124728,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214988_ENSMUSE00000124725,ENSMUSE00000214988,ENSMUSE00000124725,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000214988_ENSMUSE00000124730,ENSMUSE00000214988,ENSMUSE00000124730,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000308058_ENSMUSE00000124726,ENSMUSE00000308058,ENSMUSE00000124726,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000308058_ENSMUSE00001250796,ENSMUSE00000308058,ENSMUSE00001250796,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000308058_ENSMUSE00000124728,ENSMUSE00000308058,ENSMUSE00000124728,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000308058_ENSMUSE00000124725,ENSMUSE00000308058,ENSMUSE00000124725,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000308058_ENSMUSE00000124730,ENSMUSE00000308058,ENSMUSE00000124730,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000269798_ENSMUSE00000229713,ENSMUSE00000269798,ENSMUSE00000229713,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000269798_ENSMUSE00000141629,ENSMUSE00000269798,ENSMUSE00000141629,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000269791_ENSMUSE00000229713,ENSMUSE00000269791,ENSMUSE00000229713,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000269791_ENSMUSE00000141629,ENSMUSE00000269791,ENSMUSE00000141629,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000125033_ENSMUSE00000229713,ENSMUSE00000125033,ENSMUSE00000229713,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000125033_ENSMUSE00000141629,ENSMUSE00000125033,ENSMUSE00000141629,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000125036_ENSMUSE00000229713,ENSMUSE00000125036,ENSMUSE00000229713,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000125036_ENSMUSE00000141629,ENSMUSE00000125036,ENSMUSE00000141629,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000823866_ENSMUSE00001304907,ENSMUSE00000823866,ENSMUSE00001304907,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00000823866_ENSMUSE00000212480,ENSMUSE00000823866,ENSMUSE00000212480,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00001292920_ENSMUSE00001304907,ENSMUSE00001292920,ENSMUSE00001304907,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00001292920_ENSMUSE00000212480,ENSMUSE00001292920,ENSMUSE00000212480,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00001266580_ENSMUSE00001304907,ENSMUSE00001266580,ENSMUSE00001304907,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00001266580_ENSMUSE00000212480,ENSMUSE00001266580,ENSMUSE00000212480,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00001294704_ENSMUSE00001304907,ENSMUSE00001294704,ENSMUSE00001304907,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00001294704_ENSMUSE00000212480,ENSMUSE00001294704,ENSMUSE00000212480,0.08330418229958163,2.9992283950617282,7.333333333333333,6,3,3,11,23,0.7784525510194641,False
ENSMUSE00001258922_ENSMUSE00000625536,ENSMUSE00001258922,ENSMUSE00000625536,0.292027701326269,1.1102495822890561,6.5,3,6,1,13,23,1.0,False
ENSMUSE00001258922_ENSMUSE00001227054,ENSMUSE00001258922,ENSMUSE00001227054,0.292027701326269,1.1102495822890561,6.5,3,6,1,13,23,1.0,False
ENSMUSE00001258922_ENSMUSE00000142502,ENSMUSE00001258922,ENSMUSE00000142502,0.292027701326269,1.1102495822890561,6.5,3,6,1,13,23,1.0,False
ENSMUSE00001231880_ENSMUSE00000179469,ENSMUSE00001231880,ENSMUSE00000179469,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001231880_ENSMUSE00000179485,ENSMUSE00001231880,ENSMUSE00000179485,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001223174_ENSMUSE00000179469,ENSMUSE00001223174,ENSMUSE00000179469,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00001223174_ENSMUSE00000179485,ENSMUSE00001223174,ENSMUSE00000179485,0.06038857757284554,3.5266804954304964,8.75,7,2,4,10,23,0.7784525510194641,False
ENSMUSE00000136327_ENSMUSE00000131679,ENSMUSE00000136327,ENSMUSE00000131679,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000136327_ENSMUSE00000556699,ENSMUSE00000136327,ENSMUSE00000556699,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000136327_ENSMUSE00000131690,ENSMUSE00000136327,ENSMUSE00000131690,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000778274_ENSMUSE00000497311,ENSMUSE00000778274,ENSMUSE00000497311,0.819861420690553,0.051857864357864325,inf,1,8,0,14,23,1.0,False
ENSMUSE00000778274_ENSMUSE00000490100,ENSMUSE00000778274,ENSMUSE00000490100,0.819861420690553,0.051857864357864325,inf,1,8,0,14,23,1.0,False
ENSMUSE00001256314_ENSMUSE00000497311,ENSMUSE00001256314,ENSMUSE00000497311,0.819861420690553,0.051857864357864325,inf,1,8,0,14,23,1.0,False
ENSMUSE00001256314_ENSMUSE00000490100,ENSMUSE00001256314,ENSMUSE00000490100,0.819861420690553,0.051857864357864325,inf,1,8,0,14,23,1.0,False
ENSMUSE00001312368_ENSMUSE00000497311,ENSMUSE00001312368,ENSMUSE00000497311,0.819861420690553,0.051857864357864325,inf,1,8,0,14,23,1.0,False
ENSMUSE00001312368_ENSMUSE00000490100,ENSMUSE00001312368,ENSMUSE00000490100,0.819861420690553,0.051857864357864325,inf,1,8,0,14,23,1.0,False
ENSMUSE00001240187_ENSMUSE00000497311,ENSMUSE00001240187,ENSMUSE00000497311,0.819861420690553,0.051857864357864325,inf,1,8,0,14,23,1.0,False
ENSMUSE00001240187_ENSMUSE00000490100,ENSMUSE00001240187,ENSMUSE00000490100,0.819861420690553,0.051857864357864325,inf,1,8,0,14,23,1.0,False
ENSMUSE00001305500_ENSMUSE00001260610,ENSMUSE00001305500,ENSMUSE00001260610,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00001305500_ENSMUSE00001280499,ENSMUSE00001305500,ENSMUSE00001280499,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00001302316_ENSMUSE00001260610,ENSMUSE00001302316,ENSMUSE00001260610,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00001302316_ENSMUSE00001280499,ENSMUSE00001302316,ENSMUSE00001280499,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00001244712_ENSMUSE00001260610,ENSMUSE00001244712,ENSMUSE00001260610,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00001244712_ENSMUSE00001280499,ENSMUSE00001244712,ENSMUSE00001280499,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000656902_ENSMUSE00001260610,ENSMUSE00000656902,ENSMUSE00001260610,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000656902_ENSMUSE00001280499,ENSMUSE00000656902,ENSMUSE00001280499,0.39177740167606856,0.7334183673469388,3.125,5,4,4,10,23,1.0,False
ENSMUSE00000655097_ENSMUSE00000553155,ENSMUSE00000655097,ENSMUSE00000553155,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00000655097_ENSMUSE00000288904,ENSMUSE00000655097,ENSMUSE00000288904,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00000655097_ENSMUSE00000195356,ENSMUSE00000655097,ENSMUSE00000195356,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00000655097_ENSMUSE00000195357,ENSMUSE00000655097,ENSMUSE00000195357,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00000655097_ENSMUSE00000195354,ENSMUSE00000655097,ENSMUSE00000195354,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00000655097_ENSMUSE00000195359,ENSMUSE00000655097,ENSMUSE00000195359,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00000655097_ENSMUSE00000195355,ENSMUSE00000655097,ENSMUSE00000195355,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00000655097_ENSMUSE00000350840,ENSMUSE00000655097,ENSMUSE00000350840,0.3064763102369976,1.0458002645502653,3.6,6,3,5,9,23,1.0,False
ENSMUSE00000209550_ENSMUSE00000639918,ENSMUSE00000209550,ENSMUSE00000639918,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000209550_ENSMUSE00001300156,ENSMUSE00000209550,ENSMUSE00001300156,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000209550_ENSMUSE00001272899,ENSMUSE00000209550,ENSMUSE00001272899,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000209550_ENSMUSE00001222757,ENSMUSE00000209550,ENSMUSE00001222757,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000209550_ENSMUSE00001308659,ENSMUSE00000209550,ENSMUSE00001308659,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000209550_ENSMUSE00001255404,ENSMUSE00000209550,ENSMUSE00001255404,0.6129464312738855,0.2559065934065936,2.25,5,4,5,9,23,1.0,False
ENSMUSE00000164288_ENSMUSE00000639918,ENSMUSE00000164288,ENSMUSE00000639918,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000164288_ENSMUSE00001300156,ENSMUSE00000164288,ENSMUSE00001300156,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000164288_ENSMUSE00001272899,ENSMUSE00000164288,ENSMUSE00001272899,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000164288_ENSMUSE00001222757,ENSMUSE00000164288,ENSMUSE00001222757,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000164288_ENSMUSE00001308659,ENSMUSE00000164288,ENSMUSE00001308659,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000164288_ENSMUSE00001255404,ENSMUSE00000164288,ENSMUSE00001255404,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00001266499_ENSMUSE00000639918,ENSMUSE00001266499,ENSMUSE00000639918,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00001266499_ENSMUSE00001300156,ENSMUSE00001266499,ENSMUSE00001300156,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00001266499_ENSMUSE00001272899,ENSMUSE00001266499,ENSMUSE00001272899,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00001266499_ENSMUSE00001222757,ENSMUSE00001266499,ENSMUSE00001222757,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00001266499_ENSMUSE00001308659,ENSMUSE00001266499,ENSMUSE00001308659,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00001266499_ENSMUSE00001255404,ENSMUSE00001266499,ENSMUSE00001255404,1.0,0.0,1.44,4,5,5,9,23,1.0,False
ENSMUSE00000858278_ENSMUSE00001263568,ENSMUSE00000858278,ENSMUSE00001263568,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000858278_ENSMUSE00001312208,ENSMUSE00000858278,ENSMUSE00001312208,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000858278_ENSMUSE00001243861,ENSMUSE00000858278,ENSMUSE00001243861,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000858278_ENSMUSE00001253287,ENSMUSE00000858278,ENSMUSE00001253287,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000858278_ENSMUSE00001244856,ENSMUSE00000858278,ENSMUSE00001244856,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000858278_ENSMUSE00001272819,ENSMUSE00000858278,ENSMUSE00001272819,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00000858278_ENSMUSE00000941327,ENSMUSE00000858278,ENSMUSE00000941327,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001221830_ENSMUSE00001263568,ENSMUSE00001221830,ENSMUSE00001263568,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001221830_ENSMUSE00001312208,ENSMUSE00001221830,ENSMUSE00001312208,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001221830_ENSMUSE00001243861,ENSMUSE00001221830,ENSMUSE00001243861,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
ENSMUSE00001221830_ENSMUSE00001253287,ENSMUSE00001221830,ENSMUSE00001253287,0.1713971375219586,1.8706807081807089,5.0,6,3,4,10,23,0.7784525510194641,False
